"sim.label","seed","param.index"
1,59949741,1
2,419199598,1
3,605518818,1
4,9273204,1
5,164581419,1
6,197933887,1
7,1562100245,1
8,830955243,1
9,1841726459,1
10,1145785409,1
11,848760301,1
12,53865599,1
13,1710005842,1
14,214242375,1
15,1276168364,1
16,1354910328,1
17,1753512690,1
18,1359768418,1
19,1714357000,1
20,1867069465,1
21,286979263,1
22,1606797424,1
23,1999003709,1
24,684359990,1
25,1743523379,1
26,186750356,1
27,1742508884,1
28,605036415,1
29,165680866,1
30,1048939555,1
31,1813669663,1
32,1957639241,1
33,135971392,1
34,546290468,1
35,1490596174,1
36,1062897007,1
37,246156073,1
38,305694815,1
39,1599350854,1
40,1927178924,1
41,1729858215,1
42,1926352861,1
43,2096894707,1
44,1277727589,1
45,57432316,1
46,1287123593,1
47,537289658,1
48,769962026,1
49,148541573,1
50,334865703,1
51,1517729676,1
52,482811692,1
53,1289427895,1
54,934754386,1
55,961115331,1
56,2039876821,1
57,1432210572,1
58,2016640901,1
59,811912882,1
60,904384474,1
61,1023894704,1
62,891255130,1
63,1036548469,1
64,546870663,1
65,1539832711,1
66,89469468,1
67,701550936,1
68,20572547,1
69,1168779462,1
70,671736450,1
71,1764032476,1
72,1505509989,1
73,951447990,1
74,1129755275,1
75,822707091,1
76,1719636434,1
77,1300856744,1
78,187254256,1
79,180661709,1
80,1158698196,1
81,1596326999,1
82,239765405,1
83,1348337473,1
84,1616357285,1
85,1157810534,1
86,944034344,1
87,1606364595,1
88,1123008998,1
89,437600825,1
90,526118245,1
91,1332050332,1
92,1659781185,1
93,734744218,1
94,1923357671,1
95,736259578,1
96,1388258898,1
97,370759453,1
98,1448608483,1
99,1609936401,1
100,924733095,1
101,1779845579,1
102,1773562899,1
103,260731652,1
104,1057720770,1
105,1067990717,1
106,1001519109,1
107,35803845,1
108,561171698,1
109,1338446973,1
110,663776200,1
111,423763174,1
112,1733400254,1
113,1573672139,1
114,20927218,1
115,238464829,1
116,59361167,1
117,692643385,1
118,1088346418,1
119,1406854762,1
120,1749634338,1
121,550375874,1
122,1589212119,1
123,864160221,1
124,1279413999,1
125,953523782,1
126,656769373,1
127,1990756033,1
128,1813442534,1
129,949832389,1
130,283268435,1
131,761499034,1
132,1731261094,1
133,102207925,1
134,939652272,1
135,1956197798,1
136,368733759,1
137,2080829610,1
138,1363926795,1
